181,"[ 8.9864987e-01 -3.1629138e+00  4.0280070e+00  6.2592786e-05
 -3.3000085e+00 -1.1189213e+00 -9.0752286e-01 -1.4445206e+00
  3.0938411e+00  2.2995095e+00  1.6235812e+00  2.1564429e+00
  3.0907347e+00  1.3964666e+00 -1.4280080e+00 -2.9787776e-01
 -1.5932527e+00  7.5167161e-01 -1.7069429e-02 -2.1543961e+00
 -8.7360233e-01 -4.3579334e-01  9.4721228e-01 -1.4793615e+00
  1.8961126e+00  1.0000952e+00 -6.8995094e-01 -3.6340418e-01
  1.6549175e+00 -1.1665434e+00  9.4203138e-01 -3.6853272e-01
  2.1752110e+00  3.9730406e-01  3.3826354e-01 -2.2150375e-02
  1.2035638e+00  7.8432673e-01  3.0432421e-01 -2.6706123e-01
 -2.9809710e-01  2.4090211e-01 -2.8497404e-01  7.7488440e-01
  5.2507728e-01  6.4698917e-01  6.4450836e-01  5.6263906e-01
  8.3693284e-01  4.5460501e-01 -1.6620816e-01  3.0431990e-02
  1.2426587e+00  6.5060508e-01  7.2088820e-01 -1.8908948e-01
  2.8503832e-01 -1.1204321e-01 -1.0927142e+00  8.1305635e-01
 -8.0645964e-02 -8.1424035e-02  3.8516739e-01 -1.8673854e-01
 -2.5815049e-01  6.6186017e-01  1.0459988e+00 -5.1306355e-01
 -3.1573787e-01 -7.8070068e-01  4.2388067e-01 -1.0903685e+00
  1.2524153e-01 -3.2235000e-01  7.6378906e-01  2.8710347e-01
  2.9623330e-01  4.2661262e-01 -1.3398331e-01 -8.4402877e-01
 -4.4564685e-01 -4.7098398e-01 -9.7929791e-02 -1.7008314e-02
 -1.0713625e+00  3.0952275e-01 -3.9305890e-01  3.6087504e-01
 -5.2615643e-01  7.9807746e-01  5.7594919e-01]"
182,"[-2.4187973  -2.0842128  -2.994953    2.6040468  -2.811583    0.63560605
  0.291099   -2.9579492  -1.238026    0.01118255 -2.7216916   2.9877367
 -2.664238    0.58276623 -0.09417243 -1.164005   -1.8997873   0.31752983
 -1.79687     2.5204906   1.0868415  -0.15224269  0.23490036  1.341923
  0.19411677  0.6752894  -0.4707787   0.7001011   0.89676356 -1.5545578
 -1.9454023   0.5835771  -1.7327687  -1.1840391  -1.8334887  -1.0564011
 -2.380322   -1.1940416   1.2337658  -1.1888394  -0.3500876  -0.07992722
 -0.7279207  -0.8030132   0.6779293   0.35773516 -0.18409961  0.3051105
 -0.22597495 -0.28215185 -0.60821444 -0.9309532   0.23347351  0.42976704
  0.33875316  0.7917735   0.75727826  1.0718824   0.04443162  0.44672367
  0.99038804  0.18461187  0.6777715  -0.20279287 -0.39327204  0.10658997
  0.74811816 -0.3792798   0.16028729 -0.5337689   0.1490205   0.5452098
 -0.09124158 -0.00310055  0.54529124 -0.9570462   0.09956107  0.00378385
  0.0830157   0.9223337  -0.13247952 -0.16555753 -0.32534328  0.30870983
 -0.28168535  0.04747604  0.06729246 -0.19116111 -0.23597431  0.3002157
  0.5529777 ]"
183,"[ 5.971938    2.239665    2.24901    -2.6604762  -1.7367415  -3.7121367
 -1.2501198   0.216658   -0.9994835  -2.8041103  -1.2367189   0.29363102
  1.1504635  -1.4264914  -3.2663348   1.5107169   0.54913324 -0.69547534
  0.37366945  1.4579917  -1.1294664  -1.0279769  -2.5998728  -2.204015
  0.96759015 -0.09359446 -0.23852132  0.45317194 -0.7190184   0.00961318
 -0.6554632   0.5073951  -1.2195969  -1.2152727   2.4080896  -1.313222
  1.2257032   0.5235216  -0.23277146  0.45328343 -0.09954693 -0.5827268
 -1.0624909   0.0739748  -0.09273093 -0.9060699   0.94454473  1.1707308
 -0.8087653  -0.2556057   0.23581399 -0.38696182  0.12817955 -0.26613176
 -0.38410452  0.40176722 -0.8549317  -0.3695193   0.15901418  0.18990925
 -0.16031599 -0.21548377 -0.7676696  -0.04701726 -0.42128718 -0.02181613
  0.47262266  0.47103205  0.75933206 -0.83133674 -0.07151254  0.2816674
  0.33340722  0.28938478  0.37178585 -0.14784658  0.01822158  0.24817392
  0.1179638  -0.13950053 -0.37777764  0.6025109  -0.3121553   0.5203029
 -0.34351292  0.34614274  0.06110781 -0.66707236  0.44880885  0.41659093
 -0.21636906]"
184,"[-0.48785344 -6.0100136  -2.5939536   0.5814134  -0.37463534  1.4628228
 -1.6060954  -0.47228944 -2.0205042   0.588157   -2.9091976   1.2086914
 -2.1214044  -0.4170517   0.14116041  1.6980983   0.7694516  -0.55814034
 -0.99379027  2.8109918  -0.09280576 -0.4487175  -0.0915281   0.02565476
 -1.3844217   0.7033633  -1.0395213  -0.08807351  0.51131564 -0.36478817
 -0.5853793  -0.06919982 -0.5281192   1.0341005  -0.7566064   0.41276202
 -0.76170266 -0.62757885 -0.08121746 -0.84738725  0.8719142   0.60273856
 -1.1209023   1.2680753   0.01618495  0.876554    0.616561    0.2826366
  0.32120287 -1.1728714   0.44104344  0.15043472  0.12575312  0.4937763
 -0.33623365  0.31375313 -0.25039226  0.08202505 -0.3964991  -1.1157945
  0.03444539  1.1245441   0.11363073  0.27133805 -0.03492444 -0.5480561
  0.59180444  0.5255426   0.16874972 -0.5181018  -0.8727444  -0.27241325
  0.0944146   0.5914809   0.08362935 -0.5133002   0.45482478  0.31346196
 -0.01018163  0.47563893  0.7200849   0.33128047  0.11509563 -0.0664937
 -0.35046926  0.19048415 -0.29092243 -0.05570399 -0.01188502 -0.28964514
 -0.5891675 ]"
185,"[ 3.0019607e-02 -6.6372335e-01  1.7919312e+00 -4.3970785e+00
  1.3136319e+00  2.4401262e+00  4.6336951e+00  3.0055955e-01
 -3.1024294e+00 -9.8812509e-01  1.0260097e+00  1.1026992e+00
 -1.3646318e-01 -6.9103718e-02 -2.5937057e-01 -1.1294783e-01
  6.7661077e-01 -3.1500420e-01  1.9491317e+00 -2.2618837e+00
 -3.6323637e-01  2.0127331e-01 -1.2137847e-01  9.6382827e-02
 -1.5612439e+00  1.3757052e+00 -5.8218013e-03  4.5464104e-01
  2.1364615e+00  1.6396630e+00  1.2828270e+00  1.6916394e+00
 -4.4767240e-01  6.9371659e-01  2.8837402e+00 -1.3210034e+00
 -1.1561816e-01  1.0548450e+00  3.0126280e-01 -4.3225741e-01
 -2.9404908e-01  1.2316669e+00 -2.8235382e-01 -3.8020515e-01
 -6.5119243e-01 -1.1682006e-01  1.1074898e-01 -2.7226102e-01
  6.8888813e-01 -1.0681329e+00 -1.0770781e+00  1.4524370e-01
 -4.2686516e-01  3.1098190e-01  9.6511967e-02 -2.2725503e-01
 -4.1358754e-01 -1.9137022e-01  1.8248551e+00  5.8010360e-03
  2.0042825e-01 -4.4294959e-01 -8.6681932e-02  7.7742040e-01
 -6.7947096e-01 -2.0942245e-01 -2.7318394e-01 -3.9871833e-01
 -4.6677363e-01 -6.2495694e-02  6.8902723e-02 -4.0409178e-03
  4.4548747e-01  3.8582113e-01 -5.4566461e-01 -3.1060264e-02
  8.1405854e-01  3.0810955e-01 -2.8683478e-01  5.1742703e-01
  6.7261630e-01  3.8233049e-02  3.4686846e-01 -2.0175858e-01
  1.9191721e-01  4.9952075e-02  4.5159453e-01 -2.9727510e-01
 -4.0270772e-02 -2.1512767e-02 -8.6555026e-02]"
186,"[ 2.89815    -0.92902     6.2428846   0.9607971  -3.8006237   0.8122754
 -2.2543766  -3.4117012   1.0016286  -0.7880117  -2.2254868   1.0802653
  3.327347   -1.093484   -0.62713856  0.63555914 -0.31588385  3.124075
 -0.6876503  -0.83162946 -2.414123   -0.26946706 -2.0966077   1.4973854
  1.7541912   1.7363421   1.2757201   0.16378292 -0.17515776 -0.5271084
  0.84649754  0.30348766  1.3028951  -0.23874779 -0.93591857  1.6464764
 -0.7015399   1.5206345   1.6066531  -1.6277775  -0.11053681 -0.4803062
 -1.4019256  -0.46402305 -0.41952604  0.16522583 -0.31334326 -0.2961472
 -0.92108285  0.51576215  0.589308   -0.5334813   0.08353919 -0.18746793
  0.0256652  -0.08304342  0.7585373  -0.14332262 -0.2921038   0.9087045
 -0.5889773   0.27254748  0.07144534 -0.36036393 -0.54460543 -0.21024787
 -0.4469208   0.2223546  -0.199863    0.43697616 -0.01940274 -0.01374154
  0.17891777 -0.7534712  -0.14808308  0.16979934 -0.36988044  0.12481298
  0.44929078 -0.17316166 -0.24680959 -0.05127738  0.2157835  -0.86165404
  0.14566474 -0.05035606  0.19633347  0.6656991  -0.21785548 -0.05363747
 -0.59081537]"
187,"[ 1.80547297e+00 -4.57627964e+00 -8.46191883e-01 -4.90403128e+00
 -9.49505746e-01 -1.12579179e+00 -1.31115484e+00 -1.22520661e+00
 -2.84914780e+00  9.86004531e-01  2.32920442e-02  1.29454100e+00
 -2.35722256e+00 -2.03824615e+00  1.26170456e+00 -4.20621306e-01
  2.18572736e+00  5.30112267e-01  3.56237628e-02  2.30375882e-02
  1.35256362e+00 -5.85557078e-04  3.55391651e-01  3.79544586e-01
  1.11423619e-01 -1.74124837e-01  1.05757751e-01 -1.49190807e+00
  3.59066248e-01 -2.62330249e-02 -1.28335655e-01 -1.89442243e-02
 -2.54970521e-01  6.45044088e-01 -1.00614464e+00  5.28061211e-01
 -1.57260013e+00 -3.60050142e-01  6.18778050e-01 -6.40001833e-01
  4.23680633e-01  5.23762763e-01 -5.32513499e-01  1.18156604e-01
  3.50902021e-01 -2.45345104e-02  8.51393342e-01  4.34173733e-01
 -8.93172175e-02 -5.88860810e-01  6.78328335e-01  5.42468607e-01
 -1.39408335e-01 -6.34432212e-02 -1.17644355e-01  6.93746924e-01
 -3.50538478e-03 -8.13129008e-01 -8.09302032e-02  5.26285231e-01
 -2.25014716e-01  6.22226119e-01 -3.22228312e-01  6.69573899e-03
 -2.09364608e-01  6.36983216e-02  5.76797485e-01  1.42025813e-01
 -6.26981854e-01  4.43593979e-01 -2.77461439e-01 -2.12555021e-01
 -2.27054983e-01 -3.24896634e-01  2.82516003e-01  9.22472998e-02
 -3.49786878e-01  5.35264790e-01 -5.73970556e-01  2.45117992e-01
  2.95181811e-01 -1.71768561e-01 -5.23747504e-01 -1.14542164e-01
 -9.51498449e-02 -2.06705973e-01  4.06122476e-01  1.97811544e-01
  6.56397939e-01 -5.05152166e-01 -3.67378071e-02]"
188,"[-3.6105835  -2.3000169  -0.3764216   0.72728145 -3.1986613  -2.141025
  2.1701505   2.685849   -0.69300956  2.0542624  -1.6577722  -1.2007929
  0.5138177  -2.0877292   1.9035859  -0.52890396 -0.9448073  -0.45987242
 -0.34206447 -1.5826503   0.7534672  -1.5292331  -0.12189648 -0.9505916
  1.577589   -0.09050848  0.4616466   2.6179652   0.62787914  2.3709152
 -0.73185956  0.12410691 -0.0974249   1.3132807  -0.29481673  2.364668
  0.87841165  0.16723101 -0.8824607  -0.04473751  0.7090464   1.1798952
 -0.14999494  0.02516639 -0.85167944 -0.41553807  0.46049446 -0.28871775
  0.25958717  0.57588524  0.95105106 -1.1628803  -0.81322956  0.90642416
  0.09116723  0.01812125  0.04416158  0.10483797 -0.42856565  0.54913944
  0.08678208  0.40309992  0.08291805 -0.8925485   0.02448656  0.1745903
 -0.35914603  0.13135149  0.2766154   0.57288605 -0.82477546  0.28874654
 -0.6876387   0.8152441   0.17647745  0.3560667  -0.05165941  0.3596352
 -0.591718   -0.3899858  -0.5955272  -0.20390889  0.24275035  0.11008015
 -0.5358901   0.11059362  0.3082118   0.00567767  0.62597716 -0.13977075
  0.06964536]"
189,"[-4.8018203  -2.322638    0.32772574  1.3869287  -2.9888382  -0.87897736
  1.9047859   3.4211414  -0.53413415  1.5752211  -1.4517362  -0.86762094
  0.43984935 -1.8552212   2.3460064  -0.66090155 -0.28377458 -0.13868722
 -1.1982379  -1.3213185   1.1220844  -1.6077591  -0.41002873 -0.95660406
  1.046915   -0.41233453  0.3340057   2.0665405   0.19737214  2.225391
 -0.9096173   0.01602312 -0.21412073  1.5250146  -0.23356868  1.9835333
  1.1514844  -0.02976313 -0.79180163 -0.40812325  0.70211035  1.21142
  0.09004097  0.34601858 -1.4383667  -0.7574579   0.18737708 -0.5249851
  0.11797112  0.57316643  0.83531666 -0.6011797  -1.404687    0.04482137
  0.01689427 -0.21341372  0.20403203  0.1665327  -0.44400933  0.6264194
  0.19486752  0.3468466  -0.12305575 -0.9028418  -0.04706929  0.20882365
 -0.27091587 -0.18413904  0.48529676  0.32197922 -0.688312    0.23428091
 -1.0350163   0.54201514  0.41918012  0.12175433 -0.03787537  0.15089436
 -0.3099573  -0.23408063 -0.02981491  0.03160197  0.2258394   0.32476136
 -0.4713301   0.41919392  0.23358472  0.16174565  0.38176632 -0.17650966
  0.18439895]"
190,"[ 2.7171328   0.1371119   0.6197685  -1.4892076   1.6668698   1.2797765
 -2.1727037  -2.2388155   3.7838047   3.4356623  -1.0252421  -0.8250128
 -1.8961555  -1.4379708   1.8148077  -0.7750015  -0.00786338 -0.6880421
 -0.7671429  -0.4046189   1.246983    0.33496115  0.10931578  0.43426305
 -1.4261361  -0.60325867 -0.7505341   0.1360507   0.5023135   0.23508777
  1.472122    0.60114646 -0.41182977 -0.36187086 -0.28284812 -0.81509334
 -1.3768218  -0.3780168   1.3971574   0.5277117   0.47456166 -0.54933006
  0.294823   -1.50535     0.97905356 -0.19535363 -0.00779986  0.9529188
 -0.23401016 -1.9072375  -1.4282204   0.16478895 -0.04868862  0.43891072
 -0.10881444  0.72672117  0.3215102   0.666141   -0.7459801   0.65190816
 -0.12777308 -0.4388635  -1.1489364   0.00547774  0.31535527 -0.10750692
 -0.9322587   0.31164584  0.4410884  -0.04844485  0.11493663 -0.6551895
 -0.6907715   0.92257047  0.9363735   0.298039    0.60672873 -0.16223803
 -0.3590991   0.13992001  0.28682384  0.22496781 -0.11773428  0.61081874
  0.6185956   0.57005864  0.10256796 -0.45164236 -0.23079914 -0.24386212
 -0.2653329 ]"
191,"[ 2.0470533e+00  2.4314554e+00  2.0979877e+00 -2.9816341e-01
 -3.4738176e+00 -1.6304376e+00 -4.6075921e+00  1.7695521e+00
 -3.5477698e+00  1.2710602e+00 -1.0602889e-02 -2.9780366e+00
  2.6674542e+00  2.1946137e+00 -1.0613039e+00  1.3890160e+00
 -3.0380855e+00  4.7661364e-01  7.8661203e-01  8.1696093e-01
  6.7450351e-01  1.2507377e+00 -5.6430387e-01 -1.5427919e-01
 -2.4672088e-01 -5.2927226e-01 -1.0673664e-01 -2.8910503e-01
 -7.8166038e-01 -7.0149320e-01  1.4781108e+00 -3.0896655e-01
 -4.2637442e-03 -4.8750541e-01 -1.4271035e+00  2.0791937e-01
 -6.3999462e-01 -2.7729425e-01  5.4256058e-01  1.4099155e-01
 -1.0639155e+00  3.8377556e-01 -1.1742914e-01 -4.4361475e-01
 -1.0978150e+00 -2.1260887e-01  3.3199108e-01  8.7012909e-02
  1.3006990e+00  1.0850314e+00  1.5282811e+00 -2.7582088e-01
 -4.3168581e-01  4.6433628e-01  5.2587301e-01  6.9561142e-01
 -5.5840854e-03 -2.5649917e-01  1.0071341e+00  7.3232807e-02
 -4.9853808e-01 -3.9509282e-01  7.3545003e-01  2.8169405e-02
 -2.9477453e-01  4.2514825e-01 -7.7062154e-01 -1.3932236e-01
  1.1249271e-01  1.6047080e-01 -5.7389483e-02 -7.3465478e-01
  7.8462011e-01 -4.4233128e-01  6.0672039e-01  2.5001761e-01
 -7.0076026e-02 -9.9197859e-01  3.2771745e-01  7.5126940e-01
  7.2721994e-01 -2.2567126e-01  6.2969846e-01  1.7591539e-01
  1.4704032e-01  2.9344726e-01  3.1334907e-01 -2.6091549e-01
 -4.4780016e-01 -3.6673579e-01 -3.2627425e-01]"
192,"[ 0.57676107  3.2626536   5.5338016   2.3049207  -0.05807127  3.415466
 -4.1032176   2.6356673  -2.8529785   0.5674774   1.617036    0.57708853
  1.1777463  -0.94862586  0.49295083  1.0965586  -0.3601861   0.06015899
 -0.3931419  -0.6993607  -0.07039109 -0.35446626  0.7108175  -0.47244066
 -0.02152248  0.15372351  1.3745906   0.5701756   0.05880404 -2.7834346
  0.18184018  1.290909    0.02063139  0.45687532 -0.6318755  -1.3624468
 -0.6237048  -1.8986543   0.52871484 -0.86154616 -0.25927445  0.39292404
 -0.07424479 -0.54276454 -0.31987157  0.3529378  -0.24494922  0.25576398
  0.47880173  0.4356461  -0.85319144 -0.23852476  0.8958725  -0.4427137
 -0.58658487 -0.26842055  0.83836424 -0.76362234  0.04690379  0.5218932
  0.49627954 -0.599226    0.28501496  0.0705885   0.7071801  -0.5700501
  0.06611238  0.09250981  0.03488963  0.9686411   0.47711974 -0.7244176
 -0.15334167  0.15734468  0.03426058  0.48168293  0.04164688 -1.0063751
  0.5557787  -0.17329301  0.37804922  0.18993399  0.36283433  0.6074137
  0.22776294 -0.16289556 -0.2443083   0.3318748  -0.62109     0.54027104
 -0.1507182 ]"
193,"[-1.05827153e+00  2.77660847e+00  1.64057112e+00  3.99146366e+00
  1.46531546e+00 -3.42532849e+00 -4.30268735e-01  4.88544196e-01
  1.88355112e+00  2.55025005e+00 -1.46975231e+00 -1.52057886e+00
 -2.63539481e+00 -1.51626468e+00  4.79758620e-01  4.86397408e-02
  9.78725910e-01 -6.89495742e-01  5.55988729e-01 -1.45805764e+00
  1.13622844e+00  3.64169389e-01  2.82505434e-02  2.50745797e+00
 -1.58151019e+00 -1.58275925e-02 -1.27618769e-02  4.98740435e-01
 -1.26133108e+00  1.29541323e-01  1.64627850e-01 -9.87255514e-01
  6.89165771e-01  1.14467120e+00  2.57419109e-01 -4.56137568e-01
  4.30388808e-01  1.11169875e+00 -1.43974924e+00  1.08636332e+00
  6.47271633e-01 -7.57021368e-01 -1.71269739e+00 -1.81262898e+00
  9.80852664e-01 -3.73770624e-01 -6.76390827e-01  4.69768405e-01
 -5.89596272e-01 -1.91098481e-01 -2.72116721e-01 -6.85179710e-01
 -1.60528824e-01 -2.75766909e-01 -1.25183082e+00 -1.44403890e-01
  2.38270178e-01 -2.35130787e-01 -3.19899544e-02  2.48025194e-01
 -8.95861816e-03  1.20981669e+00 -2.72532791e-01 -5.39202392e-01
 -4.29875523e-01 -1.64505213e-01 -4.27580327e-01 -2.13411096e-02
 -5.51512897e-01 -4.59726274e-01  4.06766891e-01  1.41149640e-01
  9.74796116e-01  4.07618517e-03  1.23891842e+00 -1.05765440e-01
 -5.67874312e-01 -2.79075116e-01 -3.67926627e-01  6.36697471e-01
  1.09366193e-01  1.01193815e-01  3.73874694e-01  6.43840611e-01
 -2.98130035e-01  5.45463350e-04 -1.57645829e-02 -8.59156072e-01
  1.52497375e-02  2.94489682e-01  2.57736534e-01]"
194,"[ 3.2025561   4.551605    1.4979851   2.117003   -2.4995668  -2.0330055
  2.4724813  -0.5856175   2.4217098   0.59954184 -3.0151858  -0.23837155
  0.40623483 -0.6317461  -0.5713332  -0.32306147  0.32103845 -1.5190182
 -0.46484903 -2.2257483  -0.5879536  -1.3813149   1.2297797  -0.2866107
 -0.74989223 -0.3732358  -0.78699887 -0.8402091  -1.4647995   0.6320008
  1.0972886   2.704357    0.8949757   0.6901081  -0.95802504  0.559182
 -0.58135    -0.8229632   0.06396108  0.04079549 -1.107223    0.6307583
  1.15646     0.73052263 -0.4008878   0.60045546 -1.0085135  -0.8368131
  0.55171806 -0.57450646 -0.3077014   0.19945131  1.0607568   0.55161035
 -0.62132066  1.523955    0.13251238  0.24511488  0.2555617   0.10269973
  0.65019435  0.2957326   0.1304575  -0.55678093  0.7762113   0.7115759
 -0.20732822  0.7734421  -0.06916611  0.13869663 -0.9031109   1.3575531
  0.3435887  -1.3346722  -0.9666834  -0.51836187  0.06019289  0.49504364
  0.21793927 -0.7048698   0.6065222  -0.4551953  -0.10572041  0.29854682
 -0.33103296 -0.0053971  -0.36184132 -0.37496823 -0.55187845  0.3053403
 -0.5686265 ]"
195,"[-0.86257946 -2.5190215   4.26648     4.5490236  -5.109872    1.1694983
  0.06040528 -0.15706308 -3.2397287   1.237606    1.5522352   2.7049866
 -1.3053153  -2.2878277   0.8530763  -0.27953553  1.1111896   1.2397711
  0.7152996  -0.915838   -0.5957092  -1.2506127   1.2340472  -0.602171
  0.40005836  1.2549957  -0.24591064  0.62940305 -0.80540293 -1.4296113
 -1.7400686  -1.0691191   0.62415236  0.68758506  0.32719707  0.9191343
  0.8448998   0.6417468  -0.95619476 -0.20913388 -0.5164494   0.41659746
 -0.29960462 -0.08366299  1.2622722   0.7539795  -0.40189072  0.31472114
 -0.4797334  -0.3281274  -0.20612182  1.2750226  -0.2279625  -0.78895044
  0.48148814  0.44040287  1.0235983   0.49619576  0.08626831  0.49668878
  0.7378851  -0.24989945  1.1273415  -0.207586    0.46944177 -0.5056089
  0.0325266   0.24870233 -0.07234515 -1.4447773   0.83512765  0.5287526
  0.52295905 -0.30267566  0.1564167  -0.01795099  0.11363123  0.24088654
  0.01728844 -0.19073896 -0.34748977  0.19925675  0.3142767  -0.28140715
  0.2282546  -0.6872862  -0.42170516 -0.24418052  0.79082    -0.32295838
 -0.45527032]"
196,"[-4.28837776e-01  3.96480489e+00 -6.03972816e+00  1.50770438e+00
 -3.50945234e+00 -9.04345214e-01  1.02483940e+00  1.21515059e+00
  3.61270213e+00  2.56655526e+00 -1.69951427e+00  2.90674746e-01
 -2.32054448e+00  8.44548702e-01  8.95774126e-01 -1.33821392e+00
 -2.64737010e+00 -2.20456505e+00  1.07764173e+00  1.25287890e-01
  1.16800316e-01  2.38842905e-01  1.07729781e+00  8.16955745e-01
 -9.24805462e-01  8.65836665e-02  6.56536043e-01 -1.15102816e+00
 -2.46020537e-02  1.76281309e+00  4.65857416e-01 -3.60237718e-01
 -2.67613053e-01 -8.06768537e-01 -1.21108079e+00  4.98655498e-01
 -1.52286017e+00  1.06197441e+00  1.20471799e+00 -6.86057925e-01
 -4.97358054e-01  1.28136799e-01  2.87497908e-01 -7.44126678e-01
 -3.79325062e-01 -2.85903931e-01  4.58237767e-01 -7.06642687e-01
 -1.32846940e+00  1.53075254e+00 -8.47247422e-01 -1.36180592e+00
 -1.93728000e-01 -5.96411288e-01 -2.10854322e-01  3.58618021e-01
  5.02528608e-01 -1.16501212e+00  7.75808513e-01 -2.66016577e-03
 -1.03788126e+00 -8.26064721e-02 -1.10691428e+00  1.01715362e+00
 -2.34399050e-01  1.85291156e-01  1.16303325e+00 -2.10554317e-01
  1.61847755e-01 -1.72899738e-01  4.23600703e-01 -1.29180169e+00
 -1.12458736e-01 -5.92217930e-02 -7.07673430e-01  1.96900502e-01
  5.17721474e-01  5.25619686e-01  3.57765853e-01 -4.52577323e-01
 -3.92051309e-01  3.39368761e-01 -2.36213654e-01 -6.39678299e-01
 -7.85857677e-01  2.66688436e-01 -2.05552787e-01 -2.38671318e-01
 -3.45738858e-01  7.40147308e-02 -8.85044187e-02]"
197,"[-2.5502658e+00 -2.5319765e+00  1.9949223e+00 -1.2193729e-01
 -5.4552083e+00 -3.4694107e+00 -2.5837500e+00 -1.0038205e+00
 -1.0288868e+00  2.6885974e-03 -7.1761638e-01  2.1858966e+00
 -4.7767130e-01 -2.7158794e-01  1.9432466e+00  1.3208798e-01
 -1.3224702e+00  1.2658957e+00 -1.0961502e+00 -1.0057471e+00
 -4.1028431e-01 -5.2618712e-01 -4.3838105e-01 -3.3869666e-01
 -3.9432949e-01  1.0368391e-01  1.3172504e-01  8.6885685e-01
 -4.4768849e-01  9.5067501e-01 -3.1922999e-01  5.6954074e-01
  7.9895377e-01  9.2668080e-01  3.7110916e-01 -5.4615802e-01
  1.0086989e+00  4.0299606e-01 -2.3666073e-01  6.0352445e-01
 -1.5433604e+00 -1.4367601e+00 -6.6302426e-02  4.4967122e-02
  1.1593546e+00 -2.9340765e-01  1.0507922e+00 -2.9493326e-01
 -1.2182999e+00 -5.6908107e-01 -2.0665871e-01  4.8449561e-01
  3.7632176e-01  7.9339927e-01  3.4354538e-01  5.4327875e-02
 -6.7345071e-01 -2.9848331e-01 -7.4323416e-01  3.0909881e-01
  2.0789075e-01  6.2024409e-01  9.3082130e-01  1.9643068e-01
  1.2613608e-01 -4.1752806e-01 -8.1137013e-01  6.0756981e-01
 -6.5772778e-01  7.7130469e-03 -2.4829669e-01 -1.7724082e-01
 -4.5668009e-01  3.0122468e-01 -1.0966165e+00  5.5762839e-01
  1.1858569e-01  3.4842461e-01  8.1542540e-01 -5.1667124e-01
 -1.7276436e-01  5.3108770e-02  2.3399806e-01  4.8219264e-02
  5.6285357e-01  3.6915164e-02 -6.6164598e-02  1.7750990e-01
 -1.4093165e-01  6.3768631e-01 -1.2845905e-01]"
198,"[ 3.6202638e+00  1.7868443e+00 -5.5118549e-01  7.5706738e-01
 -1.2134330e+00  2.4659858e+00  1.1011742e+00  1.4340031e+00
 -2.7904165e+00  2.6977880e+00  1.6585125e+00 -1.2676952e+00
 -2.9112453e+00 -7.3501337e-01  8.6584342e-01 -3.7313099e+00
  4.2795044e-01  6.5224600e-01  1.9211811e+00  1.0433465e+00
  1.5497350e+00 -6.0591877e-01 -8.1533813e-01  1.9818165e+00
  3.6739528e-01 -4.2571765e-01  5.2062744e-01 -1.4929178e-01
  1.8713480e+00 -5.2390045e-01  6.5274060e-01 -1.4557390e-01
  8.1640810e-02 -5.8756506e-01  1.0871842e+00  8.4690261e-01
 -1.6822416e-01  4.2462325e-01 -9.1848606e-01 -6.1965823e-01
 -6.1041102e-02 -1.1285465e+00 -5.9883678e-01  3.4711644e-01
  1.2862329e+00  1.7870417e-01  3.0027384e-01  4.4104126e-03
 -3.8601610e-01 -6.5521255e-02 -5.5326891e-01  5.8169430e-01
 -4.8728111e-01  8.5463268e-01  5.2487779e-01  7.1414077e-01
  6.2354589e-01 -4.7508620e-02 -2.8862455e-01 -5.0481349e-01
  1.7325036e-01 -3.5888740e-01 -1.0982897e+00 -1.3173711e-01
  1.0165444e-01  4.7397518e-01  5.9475038e-02 -1.2068111e-03
  1.0160289e+00  7.2473389e-01 -3.6859673e-01  5.7611704e-01
 -2.3053551e-01 -5.9208632e-01 -7.9334360e-01 -5.3375357e-01
  9.3240388e-02  2.2201497e-02  1.0230459e+00  3.8580766e-01
  4.7187340e-02 -7.2240812e-01 -8.7725356e-02  1.1877230e-01
 -1.7705384e-01  1.3758984e-02  7.1433395e-01  7.4414653e-01
 -6.5561801e-01  5.8833957e-01  1.1749735e+00]"
