num,type,position,size,angle,response,octave,class_id
example = ,< cv2.KeyPoint 000001D3F5BA36F0>
403,<class 'cv2.KeyPoint'>,"(247.9542999267578, 85.3479995727539)",7.091556549072266,285.4002685546875,0.009178140200674534,1,-1
404,<class 'cv2.KeyPoint'>,"(248.3474884033203, 295.60028076171875)",12.881843566894531,71.02911376953125,0.006144681014120579,5,-1
405,<class 'cv2.KeyPoint'>,"(249.3648681640625, 447.2259521484375)",7.644663333892822,198.6686553955078,0.01229899562895298,1,-1
406,<class 'cv2.KeyPoint'>,"(250.20956420898438, 67.3876953125)",11.225221633911133,286.2310791015625,0.008551906794309616,4,-1
407,<class 'cv2.KeyPoint'>,"(250.6807861328125, 25.052398681640625)",7.725730895996094,121.60040283203125,0.007256760727614164,1,-1
408,<class 'cv2.KeyPoint'>,"(254.37684631347656, 472.4813232421875)",9.36390495300293,197.17599487304688,0.008090092800557613,3,-1
409,<class 'cv2.KeyPoint'>,"(256.05926513671875, 148.67999267578125)",8.232077598571777,179.84524536132812,0.006396597716957331,2,-1
410,<class 'cv2.KeyPoint'>,"(256.1323547363281, 106.87174987792969)",6.763740539550781,61.03033447265625,0.007022507023066282,5,-1
411,<class 'cv2.KeyPoint'>,"(256.2618408203125, 407.3712463378906)",6.916539192199707,144.0609130859375,0.006543470546603203,1,-1
412,<class 'cv2.KeyPoint'>,"(256.4134826660156, 625.2957153320312)",13.675798416137695,81.48712158203125,0.023456275463104248,5,-1
413,<class 'cv2.KeyPoint'>,"(256.4134826660156, 625.2957153320312)",13.675798416137695,245.08511352539062,0.023456275463104248,5,-1
414,<class 'cv2.KeyPoint'>,"(256.85955810546875, 661.79541015625)",14.759634971618652,271.88568115234375,0.010457229800522327,1,-1
415,<class 'cv2.KeyPoint'>,"(257.9091796875, 63.24571990966797)",6.705760478973389,162.21292114257812,0.00711073586717248,5,-1
416,<class 'cv2.KeyPoint'>,"(258.7777099609375, 570.775390625)",32.510826110839844,65.62908935546875,0.009022370912134647,2,-1
417,<class 'cv2.KeyPoint'>,"(259.5571594238281, 283.4276428222656)",12.921504020690918,91.34188842773438,0.006190974730998278,5,-1
418,<class 'cv2.KeyPoint'>,"(260.29046630859375, 539.1098022460938)",13.526885986328125,269.3450622558594,0.009632391855120659,5,-1
419,<class 'cv2.KeyPoint'>,"(261.1846008300781, 116.5784683227539)",8.52827262878418,194.3948974609375,0.007822849787771702,2,-1
420,<class 'cv2.KeyPoint'>,"(261.3076477050781, 310.7425537109375)",7.131625652313232,51.804168701171875,0.007297988049685955,1,-1
421,<class 'cv2.KeyPoint'>,"(262.0312194824219, 643.856201171875)",14.475519180297852,91.10043334960938,0.013168096542358398,1,-1
422,<class 'cv2.KeyPoint'>,"(262.0312194824219, 643.856201171875)",14.475519180297852,280.4250793457031,0.013168096542358398,1,-1
423,<class 'cv2.KeyPoint'>,"(263.1489562988281, 176.9195556640625)",11.668269157409668,126.93778991699219,0.010076018050312996,4,-1
424,<class 'cv2.KeyPoint'>,"(263.1489562988281, 176.9195556640625)",11.668269157409668,250.11048889160156,0.010076018050312996,4,-1
425,<class 'cv2.KeyPoint'>,"(263.673095703125, 388.3411560058594)",10.349623680114746,222.3826446533203,0.010407675057649612,3,-1
426,<class 'cv2.KeyPoint'>,"(263.9057922363281, 468.5229187011719)",7.1053972244262695,332.19012451171875,0.008312354795634747,1,-1
427,<class 'cv2.KeyPoint'>,"(266.5622863769531, 80.55929565429688)",7.402034759521484,28.53277587890625,0.006210159044712782,1,-1
428,<class 'cv2.KeyPoint'>,"(266.5622863769531, 80.55929565429688)",7.402034759521484,114.11970520019531,0.006210159044712782,1,-1
429,<class 'cv2.KeyPoint'>,"(266.5622863769531, 80.55929565429688)",7.402034759521484,158.4075164794922,0.006210159044712782,1,-1
430,<class 'cv2.KeyPoint'>,"(266.5622863769531, 80.55929565429688)",7.402034759521484,353.75732421875,0.006210159044712782,1,-1
431,<class 'cv2.KeyPoint'>,"(268.2315673828125, 359.4732971191406)",14.2308349609375,170.02198791503906,0.0119072450324893,1,-1
432,<class 'cv2.KeyPoint'>,"(269.80633544921875, 101.09034729003906)",16.018461227416992,10.7354736328125,0.006698471959680319,2,-1
433,<class 'cv2.KeyPoint'>,"(269.80633544921875, 101.09034729003906)",16.018461227416992,182.719482421875,0.006698471959680319,2,-1
434,<class 'cv2.KeyPoint'>,"(269.80633544921875, 101.09034729003906)",16.018461227416992,213.60308837890625,0.006698471959680319,2,-1
435,<class 'cv2.KeyPoint'>,"(270.025390625, 702.8598022460938)",11.7429780960083,345.4551696777344,0.006164027377963066,4,-1
436,<class 'cv2.KeyPoint'>,"(270.8667907714844, 635.325439453125)",6.839827060699463,71.18801879882812,0.007816655561327934,5,-1
437,<class 'cv2.KeyPoint'>,"(273.0552062988281, 297.55059814453125)",10.414056777954102,94.50790405273438,0.010839579626917839,4,-1
438,<class 'cv2.KeyPoint'>,"(273.6824645996094, 599.51123046875)",10.475876808166504,61.079833984375,0.020335940644145012,4,-1
439,<class 'cv2.KeyPoint'>,"(273.8721008300781, 281.9456481933594)",8.834332466125488,84.04840087890625,0.006660688668489456,2,-1
440,<class 'cv2.KeyPoint'>,"(274.19390869140625, 532.6954956054688)",7.218361854553223,239.34906005859375,0.007408961188048124,1,-1
441,<class 'cv2.KeyPoint'>,"(275.2292175292969, 120.00615692138672)",10.918675422668457,159.01055908203125,0.012242991477251053,4,-1
442,<class 'cv2.KeyPoint'>,"(275.2292175292969, 120.00615692138672)",10.918675422668457,229.218017578125,0.012242991477251053,4,-1
443,<class 'cv2.KeyPoint'>,"(276.2076416015625, 520.8263549804688)",7.96807861328125,234.98182678222656,0.007399929221719503,2,-1
444,<class 'cv2.KeyPoint'>,"(276.3173828125, 541.1232299804688)",5.954503059387207,249.60787963867188,0.006156759336590767,4,-1
445,<class 'cv2.KeyPoint'>,"(277.156494140625, 42.07742691040039)",10.896269798278809,352.3879699707031,0.011461975984275341,4,-1
446,<class 'cv2.KeyPoint'>,"(280.12860107421875, 353.9902038574219)",7.6107306480407715,329.4697570800781,0.0066800653003156185,1,-1
447,<class 'cv2.KeyPoint'>,"(280.6647033691406, 11.16665267944336)",8.410265922546387,162.3262176513672,0.009841397404670715,2,-1
448,<class 'cv2.KeyPoint'>,"(280.6647033691406, 11.16665267944336)",8.410265922546387,352.4749755859375,0.009841397404670715,2,-1
449,<class 'cv2.KeyPoint'>,"(280.9902648925781, 607.3536376953125)",6.789846897125244,249.00128173828125,0.013635486364364624,5,-1
450,<class 'cv2.KeyPoint'>,"(281.346923828125, 374.862060546875)",12.728236198425293,269.6805114746094,0.006920141167938709,5,-1
451,<class 'cv2.KeyPoint'>,"(281.5067138671875, 176.2014617919922)",11.755311965942383,126.90855407714844,0.00786108709871769,4,-1
452,<class 'cv2.KeyPoint'>,"(281.5067138671875, 176.2014617919922)",11.755311965942383,211.42507934570312,0.00786108709871769,4,-1
453,<class 'cv2.KeyPoint'>,"(281.6590270996094, 268.2482604980469)",12.311829566955566,298.2090148925781,0.010430227033793926,5,-1
454,<class 'cv2.KeyPoint'>,"(282.8155517578125, 55.457584381103516)",5.503192901611328,30.60662841796875,0.006416592746973038,4,-1
455,<class 'cv2.KeyPoint'>,"(284.2806091308594, 390.6980285644531)",10.028674125671387,266.4594421386719,0.00769670307636261,3,-1
456,<class 'cv2.KeyPoint'>,"(284.47113037109375, 218.8264617919922)",13.451028823852539,158.64271545410156,0.010184685699641705,5,-1
457,<class 'cv2.KeyPoint'>,"(287.10101318359375, 409.7870788574219)",38.827701568603516,172.95358276367188,0.008496633730828762,3,-1
458,<class 'cv2.KeyPoint'>,"(287.35986328125, 119.56266021728516)",5.883023738861084,340.5863952636719,0.008882671594619751,4,-1
459,<class 'cv2.KeyPoint'>,"(287.50653076171875, 725.9393920898438)",9.190093040466309,349.4656982421875,0.011599489487707615,3,-1
460,<class 'cv2.KeyPoint'>,"(287.9169616699219, 31.919891357421875)",8.662758827209473,148.6007843017578,0.014329127036035061,2,-1
461,<class 'cv2.KeyPoint'>,"(287.9169616699219, 31.919891357421875)",8.662758827209473,342.7353515625,0.014329127036035061,2,-1
462,<class 'cv2.KeyPoint'>,"(288.4682922363281, 423.64263916015625)",15.697279930114746,169.56932067871094,0.0060945418663322926,1,-1
463,<class 'cv2.KeyPoint'>,"(289.4218444824219, 607.7238159179688)",3.6971821784973145,186.95167541503906,0.006241813767701387,1,-1
464,<class 'cv2.KeyPoint'>,"(289.4218444824219, 607.7238159179688)",3.6971821784973145,342.54388427734375,0.006241813767701387,1,-1
465,<class 'cv2.KeyPoint'>,"(289.5221862792969, 70.77818298339844)",7.734396457672119,325.021240234375,0.007855105213820934,1,-1
466,<class 'cv2.KeyPoint'>,"(291.6191711425781, 579.6389770507812)",8.075641632080078,68.80587768554688,0.008955451659858227,2,-1
467,<class 'cv2.KeyPoint'>,"(291.9588317871094, 248.5336456298828)",21.256702423095703,168.71505737304688,0.009142346680164337,4,-1
468,<class 'cv2.KeyPoint'>,"(294.01043701171875, 557.417724609375)",28.188827514648438,69.91207885742188,0.009640280157327652,1,-1
469,<class 'cv2.KeyPoint'>,"(294.35455322265625, 618.8065795898438)",6.317849159240723,168.71209716796875,0.008153330534696579,5,-1
470,<class 'cv2.KeyPoint'>,"(295.651611328125, 34.096900939941406)",4.755959510803223,163.17547607421875,0.006358551327139139,3,-1
471,<class 'cv2.KeyPoint'>,"(296.10089111328125, 60.83261489868164)",16.063772201538086,166.11390686035156,0.01211930625140667,2,-1
472,<class 'cv2.KeyPoint'>,"(296.10089111328125, 60.83261489868164)",16.063772201538086,324.8219909667969,0.01211930625140667,2,-1
473,<class 'cv2.KeyPoint'>,"(297.61468505859375, 21.667814254760742)",9.734137535095215,145.3183135986328,0.010832279920578003,3,-1
474,<class 'cv2.KeyPoint'>,"(297.6493835449219, 337.6749267578125)",16.554399490356445,184.8822784423828,0.01060002576559782,2,-1
475,<class 'cv2.KeyPoint'>,"(298.5278625488281, 95.62532043457031)",9.27801513671875,323.8719787597656,0.008962025865912437,3,-1
476,<class 'cv2.KeyPoint'>,"(299.1925048828125, 95.42411804199219)",8.225286483764648,345.8571472167969,0.009067827835679054,2,-1
477,<class 'cv2.KeyPoint'>,"(300.0426025390625, 44.781776428222656)",5.586538791656494,169.10760498046875,0.00974733941257,4,-1
478,<class 'cv2.KeyPoint'>,"(300.3750915527344, 305.1058349609375)",8.517302513122559,208.50439453125,0.00810467079281807,2,-1
479,<class 'cv2.KeyPoint'>,"(300.6913757324219, 206.76998901367188)",7.332129955291748,113.64332580566406,0.007249403744935989,1,-1
480,<class 'cv2.KeyPoint'>,"(300.6913757324219, 206.76998901367188)",7.332129955291748,160.85585021972656,0.007249403744935989,1,-1
481,<class 'cv2.KeyPoint'>,"(301.85345458984375, 461.28173828125)",6.885021209716797,157.3590087890625,0.007523201871663332,1,-1
482,<class 'cv2.KeyPoint'>,"(301.9723205566406, 603.5996704101562)",13.004961967468262,232.1776123046875,0.011978710070252419,5,-1
483,<class 'cv2.KeyPoint'>,"(302.0910949707031, 643.8768920898438)",101.08189392089844,162.92007446289062,0.008654175326228142,5,-1
484,<class 'cv2.KeyPoint'>,"(302.1329650878906, 32.44259262084961)",4.829864501953125,57.807281494140625,0.006000788416713476,3,-1
485,<class 'cv2.KeyPoint'>,"(302.4568176269531, 221.6457977294922)",12.055782318115234,173.35008239746094,0.007088970392942429,5,-1
486,<class 'cv2.KeyPoint'>,"(302.98919677734375, 171.15264892578125)",7.860606670379639,264.1310119628906,0.006494545377790928,1,-1
487,<class 'cv2.KeyPoint'>,"(304.0161437988281, 8.2667236328125)",6.6299052238464355,331.1206359863281,0.00798706617206335,5,-1
488,<class 'cv2.KeyPoint'>,"(304.64886474609375, 510.8299560546875)",9.834126472473145,237.36399841308594,0.007380248978734016,3,-1
489,<class 'cv2.KeyPoint'>,"(308.2602844238281, 90.31070709228516)",8.706085205078125,159.8057403564453,0.009054673835635185,2,-1
490,<class 'cv2.KeyPoint'>,"(308.2602844238281, 90.31070709228516)",8.706085205078125,324.20550537109375,0.009054673835635185,2,-1
491,<class 'cv2.KeyPoint'>,"(308.7030944824219, 646.9242553710938)",6.791553020477295,85.8612060546875,0.007060974836349487,5,-1
492,<class 'cv2.KeyPoint'>,"(311.1438903808594, 592.0330200195312)",7.200237274169922,249.7111053466797,0.007021475117653608,1,-1
493,<class 'cv2.KeyPoint'>,"(312.1222839355469, 107.84634399414062)",9.08823299407959,349.2367248535156,0.01116444356739521,3,-1
494,<class 'cv2.KeyPoint'>,"(312.8200988769531, 231.7960968017578)",7.070037364959717,180.087890625,0.008719596080482006,1,-1
495,<class 'cv2.KeyPoint'>,"(313.6988220214844, 355.1728820800781)",16.283653259277344,52.406707763671875,0.008042091503739357,2,-1
496,<class 'cv2.KeyPoint'>,"(313.9513854980469, 565.6484375)",9.884042739868164,67.72344970703125,0.009294718503952026,3,-1
497,<class 'cv2.KeyPoint'>,"(314.09814453125, 75.80913543701172)",10.765013694763184,164.29090881347656,0.008270288817584515,4,-1
498,<class 'cv2.KeyPoint'>,"(314.09814453125, 75.80913543701172)",10.765013694763184,188.32884216308594,0.008270288817584515,4,-1
499,<class 'cv2.KeyPoint'>,"(314.8049621582031, 161.20794677734375)",9.532234191894531,340.9473571777344,0.006933772470802069,3,-1
500,<class 'cv2.KeyPoint'>,"(315.43243408203125, 161.49534606933594)",9.009272575378418,340.3252258300781,0.006986676715314388,2,-1
501,<class 'cv2.KeyPoint'>,"(315.9673767089844, 312.3788146972656)",12.749934196472168,118.68461608886719,0.006925429217517376,5,-1
502,<class 'cv2.KeyPoint'>,"(315.9673767089844, 312.3788146972656)",12.749934196472168,157.43711853027344,0.006925429217517376,5,-1
503,<class 'cv2.KeyPoint'>,"(317.29132080078125, 612.7991943359375)",5.313915729522705,10.4124755859375,0.008387824520468712,4,-1
504,<class 'cv2.KeyPoint'>,"(317.3960876464844, 342.45556640625)",6.472049713134766,90.29248046875,0.006321720778942108,5,-1
505,<class 'cv2.KeyPoint'>,"(317.70867919921875, 377.5242004394531)",6.901317596435547,156.49537658691406,0.006959580350667238,1,-1
506,<class 'cv2.KeyPoint'>,"(318.0845642089844, 628.819580078125)",5.815835952758789,349.741455078125,0.01751215010881424,4,-1
507,<class 'cv2.KeyPoint'>,"(318.7786865234375, 659.7032470703125)",5.3137125968933105,0.283477783203125,0.006733414717018604,4,-1
508,<class 'cv2.KeyPoint'>,"(319.9864196777344, 333.19921875)",7.41548490524292,331.74432373046875,0.006444424390792847,1,-1
509,<class 'cv2.KeyPoint'>,"(321.3074951171875, 576.3779296875)",11.656647682189941,68.43765258789062,0.017573293298482895,4,-1
510,<class 'cv2.KeyPoint'>,"(321.50518798828125, 587.7536010742188)",6.952735900878906,248.3267059326172,0.007940036244690418,1,-1
511,<class 'cv2.KeyPoint'>,"(322.2573547363281, 296.9702453613281)",7.0960235595703125,113.33299255371094,0.0070992144756019115,1,-1
512,<class 'cv2.KeyPoint'>,"(322.6988525390625, 322.33843994140625)",5.99063777923584,224.2178955078125,0.008308044634759426,5,-1
513,<class 'cv2.KeyPoint'>,"(323.1648254394531, 182.1862335205078)",10.766447067260742,331.62225341796875,0.00996579322963953,4,-1
514,<class 'cv2.KeyPoint'>,"(323.462890625, 491.8490295410156)",7.297393321990967,129.1237030029297,0.00815390981733799,1,-1
515,<class 'cv2.KeyPoint'>,"(323.462890625, 491.8490295410156)",7.297393321990967,353.12921142578125,0.00815390981733799,1,-1
516,<class 'cv2.KeyPoint'>,"(323.5599365234375, 264.0746154785156)",11.333632469177246,154.00326538085938,0.00649576261639595,4,-1
517,<class 'cv2.KeyPoint'>,"(323.66436767578125, 523.7813720703125)",9.237532615661621,299.9938659667969,0.006059375591576099,3,-1
518,<class 'cv2.KeyPoint'>,"(324.4507141113281, 609.1461791992188)",4.244701862335205,331.3058776855469,0.006621420383453369,2,-1
519,<class 'cv2.KeyPoint'>,"(325.1161193847656, 370.3128967285156)",8.001273155212402,249.73477172851562,0.010645455680787563,2,-1
520,<class 'cv2.KeyPoint'>,"(325.15655517578125, 621.7070922851562)",7.067881107330322,165.5146484375,0.006184173747897148,1,-1
521,<class 'cv2.KeyPoint'>,"(325.79425048828125, 414.88507080078125)",6.317080974578857,310.5473937988281,0.007279237266629934,5,-1
522,<class 'cv2.KeyPoint'>,"(325.8388671875, 239.3186798095703)",26.716611862182617,167.79916381835938,0.006421878933906555,5,-1
523,<class 'cv2.KeyPoint'>,"(326.283447265625, 634.1920776367188)",5.164757251739502,187.91488647460938,0.006106301210820675,3,-1
524,<class 'cv2.KeyPoint'>,"(326.3625183105469, 662.3412475585938)",6.033339023590088,169.40476989746094,0.006308428477495909,5,-1
525,<class 'cv2.KeyPoint'>,"(326.83056640625, 121.27250671386719)",13.623183250427246,67.1727294921875,0.006513676140457392,5,-1
526,<class 'cv2.KeyPoint'>,"(327.37359619140625, 120.80381774902344)",13.812021255493164,9.809326171875,0.006496010348200798,1,-1
527,<class 'cv2.KeyPoint'>,"(327.37359619140625, 120.80381774902344)",13.812021255493164,67.86032104492188,0.006496010348200798,1,-1
528,<class 'cv2.KeyPoint'>,"(329.569580078125, 157.33021545410156)",20.670225143432617,346.0240173339844,0.011403503827750683,3,-1
529,<class 'cv2.KeyPoint'>,"(330.1884460449219, 605.3001098632812)",5.895239353179932,140.92282104492188,0.012859204784035683,4,-1
530,<class 'cv2.KeyPoint'>,"(331.9164123535156, 92.94651794433594)",19.35443687438965,335.695556640625,0.009154553525149822,3,-1
531,<class 'cv2.KeyPoint'>,"(332.21832275390625, 324.5226745605469)",6.942138195037842,193.65252685546875,0.007185910362750292,1,-1
532,<class 'cv2.KeyPoint'>,"(332.4700012207031, 346.17999267578125)",9.248574256896973,134.08262634277344,0.006053890101611614,3,-1
533,<class 'cv2.KeyPoint'>,"(332.4700012207031, 346.17999267578125)",9.248574256896973,204.53530883789062,0.006053890101611614,3,-1
534,<class 'cv2.KeyPoint'>,"(333.6514587402344, 409.7095642089844)",5.631847381591797,188.20372009277344,0.008594497106969357,4,-1
535,<class 'cv2.KeyPoint'>,"(333.7738037109375, 448.282958984375)",7.1339287757873535,141.12484741210938,0.0070262509398162365,1,-1
536,<class 'cv2.KeyPoint'>,"(333.7765197753906, 598.9385375976562)",4.584402561187744,138.68528747558594,0.006274721585214138,3,-1
537,<class 'cv2.KeyPoint'>,"(334.2615966796875, 694.1358642578125)",5.528079509735107,156.6715087890625,0.0064012822695076466,4,-1
538,<class 'cv2.KeyPoint'>,"(334.32794189453125, 171.83839416503906)",13.66709041595459,332.00482177734375,0.012258872389793396,5,-1
539,<class 'cv2.KeyPoint'>,"(335.7287292480469, 182.4962921142578)",8.158867835998535,192.44229125976562,0.010965690016746521,2,-1
540,<class 'cv2.KeyPoint'>,"(335.7287292480469, 182.4962921142578)",8.158867835998535,336.4874267578125,0.010965690016746521,2,-1
541,<class 'cv2.KeyPoint'>,"(336.2309265136719, 492.9391174316406)",8.162435531616211,85.2421875,0.006998569704592228,2,-1
542,<class 'cv2.KeyPoint'>,"(336.26580810546875, 707.27294921875)",7.520930767059326,173.94091796875,0.014703614637255669,1,-1
543,<class 'cv2.KeyPoint'>,"(336.4843444824219, 65.86250305175781)",13.030287742614746,323.5964660644531,0.009961104951798916,5,-1
544,<class 'cv2.KeyPoint'>,"(336.72918701171875, 624.9214477539062)",3.707684278488159,162.49082946777344,0.0060573844239115715,1,-1
545,<class 'cv2.KeyPoint'>,"(337.1159362792969, 135.7130584716797)",8.733089447021484,166.66714477539062,0.007605199236422777,2,-1
546,<class 'cv2.KeyPoint'>,"(337.26800537109375, 198.33116149902344)",10.32812213897705,177.08389282226562,0.009152434766292572,3,-1
547,<class 'cv2.KeyPoint'>,"(338.0693054199219, 504.00006103515625)",6.951155185699463,88.1331787109375,0.00734750647097826,1,-1
548,<class 'cv2.KeyPoint'>,"(338.0693054199219, 504.00006103515625)",6.951155185699463,267.36322021484375,0.00734750647097826,1,-1
549,<class 'cv2.KeyPoint'>,"(340.3192138671875, 334.0595703125)",9.521415710449219,131.98199462890625,0.00734947994351387,3,-1
550,<class 'cv2.KeyPoint'>,"(340.3192138671875, 334.0595703125)",9.521415710449219,186.81686401367188,0.00734947994351387,3,-1
551,<class 'cv2.KeyPoint'>,"(340.8380432128906, 723.0755615234375)",6.081657886505127,167.97056579589844,0.006290996912866831,5,-1
552,<class 'cv2.KeyPoint'>,"(341.0370788574219, 568.40625)",12.221861839294434,76.80813598632812,0.01725875958800316,5,-1
553,<class 'cv2.KeyPoint'>,"(341.059326171875, 620.4072265625)",4.6301069259643555,167.89627075195312,0.007781638763844967,3,-1
554,<class 'cv2.KeyPoint'>,"(341.25018310546875, 265.2756652832031)",9.168888092041016,266.7244873046875,0.006465171929448843,3,-1
555,<class 'cv2.KeyPoint'>,"(341.5808410644531, 356.8026428222656)",9.881033897399902,122.27491760253906,0.006539716385304928,3,-1
556,<class 'cv2.KeyPoint'>,"(341.5808410644531, 356.8026428222656)",9.881033897399902,210.12681579589844,0.006539716385304928,3,-1
557,<class 'cv2.KeyPoint'>,"(341.60052490234375, 345.7247009277344)",6.587586879730225,115.46923828125,0.006498998962342739,5,-1
558,<class 'cv2.KeyPoint'>,"(341.7364501953125, 235.65167236328125)",7.0377726554870605,7.783447265625,0.007895240560173988,1,-1
559,<class 'cv2.KeyPoint'>,"(342.3467712402344, 249.29360961914062)",7.089717388153076,7.55340576171875,0.007532235700637102,1,-1
560,<class 'cv2.KeyPoint'>,"(342.85052490234375, 736.012451171875)",7.13152551651001,165.63888549804688,0.007369182538241148,1,-1
561,<class 'cv2.KeyPoint'>,"(342.85052490234375, 736.012451171875)",7.13152551651001,343.6501159667969,0.007369182538241148,1,-1
562,<class 'cv2.KeyPoint'>,"(343.7127685546875, 40.92383575439453)",14.36235237121582,324.23419189453125,0.008647111244499683,1,-1
563,<class 'cv2.KeyPoint'>,"(345.0858459472656, 706.0142211914062)",5.959039211273193,169.6702423095703,0.006266199517995119,4,-1
564,<class 'cv2.KeyPoint'>,"(345.4112243652344, 411.4237976074219)",8.682461738586426,56.408416748046875,0.007208246737718582,2,-1
565,<class 'cv2.KeyPoint'>,"(345.4112243652344, 411.4237976074219)",8.682461738586426,98.3707275390625,0.007208246737718582,2,-1
566,<class 'cv2.KeyPoint'>,"(345.4112243652344, 411.4237976074219)",8.682461738586426,187.06602478027344,0.007208246737718582,2,-1
567,<class 'cv2.KeyPoint'>,"(345.60150146484375, 378.2315368652344)",14.970599174499512,270.6329345703125,0.008731560781598091,1,-1
568,<class 'cv2.KeyPoint'>,"(345.74072265625, 587.4306030273438)",15.812888145446777,218.33102416992188,0.00803829450160265,2,-1
569,<class 'cv2.KeyPoint'>,"(348.09478759765625, 159.50062561035156)",10.342594146728516,170.34405517578125,0.0063629355281591415,3,-1
570,<class 'cv2.KeyPoint'>,"(348.708984375, 760.2216186523438)",6.563426971435547,164.02081298828125,0.008990876376628876,5,-1
571,<class 'cv2.KeyPoint'>,"(348.7391357421875, 129.7109832763672)",8.383402824401855,164.26638793945312,0.01008733082562685,2,-1
572,<class 'cv2.KeyPoint'>,"(348.7391357421875, 129.7109832763672)",8.383402824401855,297.24700927734375,0.01008733082562685,2,-1
573,<class 'cv2.KeyPoint'>,"(349.0654602050781, 279.4012451171875)",11.668028831481934,270.5296936035156,0.007309108506888151,4,-1
574,<class 'cv2.KeyPoint'>,"(350.0975036621094, 655.6801147460938)",4.886502265930176,8.44403076171875,0.006153499241918325,3,-1
575,<class 'cv2.KeyPoint'>,"(350.0975036621094, 655.6801147460938)",4.886502265930176,131.25733947753906,0.006153499241918325,3,-1
576,<class 'cv2.KeyPoint'>,"(350.3407897949219, 43.445068359375)",7.3397393226623535,332.3005065917969,0.008055376820266247,1,-1
577,<class 'cv2.KeyPoint'>,"(350.4867858886719, 115.43144989013672)",11.904321670532227,8.052520751953125,0.007702653296291828,4,-1
578,<class 'cv2.KeyPoint'>,"(350.4867858886719, 115.43144989013672)",11.904321670532227,298.54803466796875,0.007702653296291828,4,-1
579,<class 'cv2.KeyPoint'>,"(350.67083740234375, 200.25430297851562)",8.410940170288086,173.7642822265625,0.006522605661302805,2,-1
580,<class 'cv2.KeyPoint'>,"(352.35028076171875, 336.2047424316406)",8.718746185302734,117.0760498046875,0.007738911081105471,2,-1
581,<class 'cv2.KeyPoint'>,"(352.722412109375, 512.3692016601562)",11.71352767944336,246.60667419433594,0.007603136822581291,4,-1
582,<class 'cv2.KeyPoint'>,"(352.7815246582031, 185.04698181152344)",14.640515327453613,190.7969970703125,0.009279616177082062,1,-1
583,<class 'cv2.KeyPoint'>,"(352.78363037109375, 362.9165344238281)",10.5286283493042,113.83807373046875,0.007385879289358854,4,-1
584,<class 'cv2.KeyPoint'>,"(353.0903625488281, 311.775146484375)",9.691495895385742,261.6573181152344,0.007051671855151653,3,-1
585,<class 'cv2.KeyPoint'>,"(353.0903625488281, 311.775146484375)",9.691495895385742,322.1318664550781,0.007051671855151653,3,-1
586,<class 'cv2.KeyPoint'>,"(353.6490173339844, 66.49098205566406)",7.678685665130615,343.9266357421875,0.00737635837867856,1,-1
587,<class 'cv2.KeyPoint'>,"(354.79425048828125, 330.7155456542969)",24.680217742919922,162.6425323486328,0.007213680073618889,5,-1
588,<class 'cv2.KeyPoint'>,"(355.42901611328125, 754.6326904296875)",6.265303134918213,163.41830444335938,0.006187352351844311,5,-1
589,<class 'cv2.KeyPoint'>,"(355.61187744140625, 144.5356903076172)",19.150339126586914,161.9180145263672,0.006583850365132093,3,-1
590,<class 'cv2.KeyPoint'>,"(356.8292541503906, 253.77911376953125)",13.927691459655762,19.43756103515625,0.012605124153196812,1,-1
591,<class 'cv2.KeyPoint'>,"(356.8292541503906, 253.77911376953125)",13.927691459655762,142.59918212890625,0.012605124153196812,1,-1
592,<class 'cv2.KeyPoint'>,"(357.1751403808594, 254.04934692382812)",13.415542602539062,145.668212890625,0.012705676257610321,5,-1
593,<class 'cv2.KeyPoint'>,"(359.5220642089844, 667.1716918945312)",7.204587459564209,167.14910888671875,0.0071768853813409805,1,-1
594,<class 'cv2.KeyPoint'>,"(360.5947570800781, 75.95332336425781)",34.29194641113281,337.6904602050781,0.008633970282971859,2,-1
595,<class 'cv2.KeyPoint'>,"(360.8450012207031, 227.81141662597656)",10.135199546813965,133.58421325683594,0.010665973648428917,3,-1
596,<class 'cv2.KeyPoint'>,"(363.5239562988281, 97.84159851074219)",25.121896743774414,338.5777587890625,0.008341426029801369,5,-1
597,<class 'cv2.KeyPoint'>,"(365.6917419433594, 163.96875)",12.722060203552246,62.748321533203125,0.008302637375891209,5,-1
598,<class 'cv2.KeyPoint'>,"(365.6917419433594, 163.96875)",12.722060203552246,262.00921630859375,0.008302637375891209,5,-1
599,<class 'cv2.KeyPoint'>,"(366.96075439453125, 758.6529541015625)",6.07737922668457,132.96600341796875,0.008153627626597881,5,-1
600,<class 'cv2.KeyPoint'>,"(368.5328674316406, 65.04114532470703)",12.234719276428223,0.533111572265625,0.008356177248060703,5,-1
601,<class 'cv2.KeyPoint'>,"(368.5328674316406, 65.04114532470703)",12.234719276428223,213.24591064453125,0.008356177248060703,5,-1
602,<class 'cv2.KeyPoint'>,"(368.921630859375, 245.9079132080078)",9.603540420532227,146.5897216796875,0.008753076195716858,3,-1
603,<class 'cv2.KeyPoint'>,"(370.1221008300781, 269.80645751953125)",9.259186744689941,233.88653564453125,0.00786353275179863,3,-1
604,<class 'cv2.KeyPoint'>,"(371.2074279785156, 560.8892822265625)",9.16282844543457,286.5051574707031,0.006272533442825079,3,-1
605,<class 'cv2.KeyPoint'>,"(373.44482421875, 190.797607421875)",6.6643571853637695,10.665863037109375,0.007539315149188042,5,-1
